Start Time,End Time,Sentence,Translation,Emotion_fine,Emotion_core,Intensity
1900-01-01 00:28:02.479000,1900-01-01 00:28:03.479000,Daar was nog één.,There was one more.,remembrance,neutral,neutral
1900-01-01 00:28:03.480000,1900-01-01 00:28:05.480000,Dit is...,This is...,uncertainty,neutral,neutral
1900-01-01 00:28:06.480000,1900-01-01 00:28:08.480000,"Nee. Nee, helaas.","No. No, unfortunately.",regret,sadness,mild
1900-01-01 00:28:09.460000,1900-01-01 00:28:12.460000,Licht bij het eilandje in de baai waar we nu zijn.,Light near the little island in the bay where we are now.,curiosity,neutral,mild
1900-01-01 00:28:12.480000,1900-01-01 00:28:15.480000,Kijk even waar wij zijn. Boot A. Die is fout.,Take a look at where we are. Boat A. That one is wrong.,frustration,anger,mild
1900-01-01 00:28:16.460000,1900-01-01 00:28:19.460000,We hebben een derde goeie. Het lieve heersbeestje.,We have a third good one. The ladybug.,satisfaction,happiness,mild
1900-01-01 00:28:19.480000,1900-01-01 00:28:21.480000,Beter bekend als Rob.,Better known as Rob.,neutrality,neutral,neutral
1900-01-01 00:28:21.480000,1900-01-01 00:28:23.480000,Daar ligt er nog één. Hebben we die al gehad?,There's another one over there. Have we already had that one?,curiosity,surprise,mild
1900-01-01 00:28:23.480000,1900-01-01 00:28:25.480000,Nee. Licht bij.,No. Light on.,dismissal,neutral,neutral
1900-01-01 00:28:25.480000,1900-01-01 00:28:28.480000,Dat is een 8. Staat er nog iets op de achterkant?,That is an 8. Is there anything on the back?,curiosity,surprise,mild
1900-01-01 00:28:29.460000,1900-01-01 00:28:31.480000,"Daar, nog eentje. Zie je mijn vinger?","There, another one. Do you see my finger?",curiosity,neutral,mild
1900-01-01 00:28:31.480000,1900-01-01 00:28:35.480000,We hadden de hele tijd of pech of er lag een verkeerde.,We had either bad luck all the time or there was a wrong one.,frustration,sadness,moderate
1900-01-01 00:28:36.460000,1900-01-01 00:28:38.480000,Het is goed.,It is good.,acceptance,happiness,mild
1900-01-01 00:28:38.480000,1900-01-01 00:28:40.480000,Heeft-ie de bootjes gebogen?,Did he bend the little boats?,curiosity,neutral,mild
1900-01-01 00:28:40.480000,1900-01-01 00:28:43.480000,Boven gebogen en onder zo. Dit is toch goed?,"Curved on top and like this on the bottom. This is correct, right?",uncertainty,fear,mild
1900-01-01 00:28:44.460000,1900-01-01 00:28:47.480000,Team C heeft de schildpad over.,Team C has the turtle left over.,indifference,neutral,neutral
1900-01-01 00:28:47.480000,1900-01-01 00:28:49.480000,Top. Zit de schildpad?,Great. Is the turtle sitting?,curiosity,neutral,mild
1900-01-01 00:28:49.480000,1900-01-01 00:28:53.480000,Binnen no-time hadden wij vijf van die houten blokjes meegenomen.,In no time we had taken five of those wooden blocks with us.,excitement,happiness,mild
1900-01-01 00:28:54.460000,1900-01-01 00:28:55.480000,Ik vind het leuk!,I like it!,enjoyment,happiness,moderate
1900-01-01 00:28:55.480000,1900-01-01 00:28:57.480000,"1, 2, 3, 4, 5.","1, 2, 3, 4, 5.",neutrality,neutral,neutral
1900-01-01 00:28:58.480000,1900-01-01 00:28:59.480000,Lekker bezig.,Doing well.,encouragement,happiness,mild
1900-01-01 00:28:59.480000,1900-01-01 00:29:03.480000,Je bent een vieze uitsloper. Dan verdenkt niemand ons meer.,You are a dirty sneak. Then no one will suspect us anymore.,contempt,disgust,moderate
1900-01-01 00:29:04.460000,1900-01-01 00:29:05.480000,Mooi zo.,"Good, that's nice.",satisfaction,happiness,mild
1900-01-01 00:29:06.480000,1900-01-01 00:29:08.480000,Wij hebben er drie over.,We have three left.,contentment,neutral,neutral
1900-01-01 00:29:08.480000,1900-01-01 00:29:11.480000,Moeten we even bij boot A bij elkaar komen?,Should we get together at boat A for a moment?,suggestion,neutral,neutral
1900-01-01 00:29:12.460000,1900-01-01 00:29:13.480000,Goed idee.,Good idea.,agreement,happiness,mild
1900-01-01 00:29:14.460000,1900-01-01 00:29:15.480000,Wij gaan stilliggen.,We are going to stop moving.,resignation,neutral,neutral
1900-01-01 00:29:20.480000,1900-01-01 00:29:23.480000,We zijn met z'n drieën naar elkaar toegevaren.,The three of us sailed towards each other.,companionship,happiness,mild
1900-01-01 00:29:23.480000,1900-01-01 00:29:25.480000,Hallo. Hoi.,Hello. Hi.,greeting,neutral,neutral
1900-01-01 00:29:25.480000,1900-01-01 00:29:27.480000,Wij zijn Tim en Taken.,We are Tim and Taken.,introduction,neutral,neutral
1900-01-01 00:29:28.480000,1900-01-01 00:29:29.480000,Hebben.,Have.,neutrality,neutral,neutral
1900-01-01 00:29:30.460000,1900-01-01 00:29:31.480000,Die zitten hier.,They are sitting here.,certainty,neutral,neutral
1900-01-01 00:29:32.460000,1900-01-01 00:29:33.480000,Dit is de totstuur.,This is the totstuur.,confusion,neutral,neutral
1900-01-01 00:29:34.460000,1900-01-01 00:29:36.480000,Wij hadden een soort letterbak bij ons.,We had a kind of letter case with us.,nostalgia,happiness,mild
1900-01-01 00:29:37.460000,1900-01-01 00:29:40.460000,In die letterbak zouden alle tekens gezet moeten worden.,All characters should be placed in that type case.,expectation,neutral,neutral
1900-01-01 00:29:40.480000,1900-01-01 00:29:43.480000,Zodat we uiteindelijk een oplossing zouden vinden.,So that we would eventually find a solution.,hope,happiness,mild
1900-01-01 00:29:43.480000,1900-01-01 00:29:47.480000,"Als we die tekens om zouden draaien, zou er een schatkaart uitkomen.","If we were to turn those symbols around, a treasure map would come out.",curiosity,surprise,mild
1900-01-01 00:29:47.480000,1900-01-01 00:29:49.480000,Die zat hieronder. Ja.,That was underneath here. Yes.,confirmation,neutral,neutral
1900-01-01 00:29:49.480000,1900-01-01 00:29:51.480000,Dat is Rob. Maar Rob is verkeerd.,That is Rob. But Rob is wrong.,disapproval,disgust,mild
1900-01-01 00:29:52.460000,1900-01-01 00:29:53.480000,De zon moet rechts.,The sun should be on the right.,preference,neutral,neutral
1900-01-01 00:29:54.480000,1900-01-01 00:29:57.480000,Wij hadden er drie en er waren er nog vijf gescoord.,We had three and there were five more scored.,recollection,neutral,neutral
1900-01-01 00:29:58.460000,1900-01-01 00:30:01.480000,Waarvan bleek dat Klaas en Cecil er vijf hadden gescoord.,Which showed that Klaas and Cecil had scored five.,pride,happiness,mild
1900-01-01 00:30:02.460000,1900-01-01 00:30:04.480000,En het team van Annemieke er nul had gescoord.,And Annemieke's team had scored zero.,disappointment,sadness,mild
1900-01-01 00:30:05.460000,1900-01-01 00:30:06.480000,Eentje mis is niet zo'n hulp.,One missing is not such a help.,disappointment,sadness,mild
1900-01-01 00:30:07.460000,1900-01-01 00:30:09.480000,Als je die totstuur nu rechtsboven legt...,If you put that remote in the top right now...,expectation,neutral,mild
1900-01-01 00:30:09.480000,1900-01-01 00:30:11.480000,Boca del Tiburon staat er nog.,Boca del Tiburon is still there.,reassurance,neutral,neutral
1900-01-01 00:30:12.459000,1900-01-01 00:30:14.480000,Wat is de Boca del Tiburon?,What is the Boca del Tiburon?,curiosity,neutral,mild
1900-01-01 00:30:15.459000,1900-01-01 00:30:17.480000,Er stond een kruis en Boca Tiburon.,There was a cross and Boca Tiburon.,curiosity,neutral,neutral
1900-01-01 00:30:18.459000,1900-01-01 00:30:19.480000,Overtuwel haaienbek.,Overtuwel shark's mouth.,confusion,surprise,mild
1900-01-01 00:30:20.459000,1900-01-01 00:30:21.480000,Boca del Tiburon.,Boca del Tiburon.,neutrality,neutral,neutral
1900-01-01 00:30:22.480000,1900-01-01 00:30:24.480000,Boca del Tiburon.,Shark's Mouth.,neutrality,neutral,neutral
1900-01-01 00:30:24.480000,1900-01-01 00:30:26.480000,Boca del Tiburon.,Shark's Mouth.,neutrality,neutral,neutral
1900-01-01 00:30:27.459000,1900-01-01 00:30:29.480000,"En we hadden 1, 1, 3 als code.","And we had 1, 1, 3 as the code.",recollection,neutral,neutral
1900-01-01 00:30:29.480000,1900-01-01 00:30:31.480000,Waarom hebben we een code?,Why do we have a code?,curiosity,neutral,neutral
1900-01-01 00:30:31.480000,1900-01-01 00:30:33.480000,"Toen dacht ik, hee, cijferslot.","Then I thought, hey, combination lock.",realization,surprise,mild
1900-01-01 00:30:33.480000,1900-01-01 00:30:35.480000,Wat nou als we gewoon weer een kist hebben?,What if we just have a coffin again?,uncertainty,fear,mild
1900-01-01 00:30:41.480000,1900-01-01 00:30:43.480000,Dus wij een hele snelle vaart erheen.,So we went there at a very fast pace.,urgency,surprise,moderate
1900-01-01 00:30:47.480000,1900-01-01 00:30:49.480000,"O, tof!","Oh, cool!",enthusiasm,happiness,mild
1900-01-01 00:30:49.480000,1900-01-01 00:30:51.480000,Tof! Is dit...,Cool! Is this...,curiosity,surprise,mild
1900-01-01 00:30:52.459000,1900-01-01 00:30:53.480000,"Ja, ja, ja.","Yes, yes, yes.",amusement,happiness,mild
1900-01-01 00:30:55.480000,1900-01-01 00:30:57.480000,"O, dit is hem. Dit is de Boca.","Oh, this is it. This is the Boca.",recognition,surprise,mild
1900-01-01 00:30:57.480000,1900-01-01 00:30:59.480000,Kijk hoe mooi hij is.,Look how beautiful he is.,admiration,happiness,mild
1900-01-01 00:30:59.480000,1900-01-01 00:31:01.480000,"Ja, vet, hè?","Yeah, cool, right?",enthusiasm,happiness,mild
1900-01-01 00:31:01.480000,1900-01-01 00:31:03.480000,Wauw. Jeutje.,Wow. Jeez.,astonishment,surprise,mild
1900-01-01 00:31:03.480000,1900-01-01 00:31:04.480000,Spannend.,Exciting.,anticipation,surprise,mild
1900-01-01 00:31:09.459000,1900-01-01 00:31:10.480000,"O, tof, jongens.","Oh, cool, guys.",enthusiasm,happiness,mild
1900-01-01 00:31:10.480000,1900-01-01 00:31:15.480000,Daar doemt vanuit de verte een fantastische rots op waar je in komt.,"In the distance, a fantastic rock looms up that you enter.",wonder,surprise,mild
1900-01-01 00:31:15.480000,1900-01-01 00:31:18.480000,En dat leek inderdaad op een soort haaienbek met tanden.,And that indeed looked like a kind of shark's mouth with teeth.,recognition,surprise,mild
1900-01-01 00:31:18.480000,1900-01-01 00:31:20.480000,Het zag er prachtig uit.,It looked beautiful.,admiration,happiness,mild
1900-01-01 00:31:20.480000,1900-01-01 00:31:22.480000,"1, 1, 3, Klaas.","1, 1, 3, Klaas.",neutrality,neutral,neutral
1900-01-01 00:31:23.459000,1900-01-01 00:31:24.480000,"1, 1, 3.","1, 1, 3.",neutrality,neutral,neutral
1900-01-01 00:31:24.480000,1900-01-01 00:31:27.480000,"En inderdaad, daar was een kist.","And indeed, there was a chest.",confirmation,surprise,mild
1900-01-01 00:31:27.480000,1900-01-01 00:31:29.480000,Maar een kist met een slot erop.,But a chest with a lock on it.,curiosity,neutral,mild
1900-01-01 00:31:29.480000,1900-01-01 00:31:32.480000,En toen kwamen die cijfers van pas.,And then those numbers came in handy.,relief,happiness,mild
1900-01-01 00:31:32.480000,1900-01-01 00:31:35.480000,"1, 1, 3. Klik, open.","1, 1, 3. Click, open.",focus,neutral,neutral
1900-01-01 00:31:35.480000,1900-01-01 00:31:37.480000,Hebben!,Have!,desire,happiness,intense
1900-01-01 00:31:37.480000,1900-01-01 00:31:39.480000,"Wat zit erin, Klaas?","What's in it, Klaas?",curiosity,surprise,mild
1900-01-01 00:31:40.480000,1900-01-01 00:31:42.480000,Hoeveel?,How much?,curiosity,neutral,neutral
1900-01-01 00:31:42.480000,1900-01-01 00:31:44.480000,Duizend euro!,A thousand euros!,excitement,surprise,moderate
1900-01-01 00:31:45.480000,1900-01-01 00:31:48.480000,Bontje van de zaak!,Perk from the company!,excitement,happiness,mild
1900-01-01 00:31:48.480000,1900-01-01 00:31:51.480000,Dit is een mooie eventoon. Weet je wie erop staat?,This is a beautiful exhibition. Do you know who is on it?,curiosity,neutral,mild
1900-01-01 00:31:51.480000,1900-01-01 00:31:53.480000,Ellie! Ellie Lust!,Ellie! Ellie Lust!,calling,neutral,neutral
1900-01-01 00:31:53.480000,1900-01-01 00:31:55.480000,Ellie!,Ellie!,alertness,surprise,mild
1900-01-01 00:32:05.480000,1900-01-01 00:32:07.480000,Een lekker middagje op zee.,A nice afternoon at sea.,contentment,happiness,mild
1900-01-01 00:32:07.480000,1900-01-01 00:32:10.480000,En het heeft volgens mij nog geld opgeleverd voor de pot ook.,And I think it even brought in money for the pot as well.,satisfaction,happiness,mild
1900-01-01 00:32:10.480000,1900-01-01 00:32:11.480000,Penningmeester?,Treasurer?,curiosity,surprise,mild
1900-01-01 00:32:11.480000,1900-01-01 00:32:13.480000,Ik heb Ellie na aan het hart liggen.,Ellie is dear to my heart.,affection,happiness,mild
1900-01-01 00:32:13.480000,1900-01-01 00:32:16.480000,Je hebt Ellie na aan het hart liggen. Laat maar zien.,"You hold Ellie close to your heart. Go ahead, show it.",affection,happiness,mild
1900-01-01 00:32:16.480000,1900-01-01 00:32:19.480000,Duizend euro. Gefeliciteerd.,A thousand euros. Congratulations.,pride,happiness,moderate
1900-01-01 00:32:19.480000,1900-01-01 00:32:21.480000,Goed gedaan. Lekker dan.,Well done. Great then.,sarcasm,disgust,mild
1900-01-01 00:32:21.480000,1900-01-01 00:32:24.480000,"En dat allemaal dankzij, dankzij wat eigenlijk?","And all that thanks to, thanks to what actually?",confusion,surprise,mild
1900-01-01 00:32:24.480000,1900-01-01 00:32:27.480000,"Heldere communicatie, goede samenwerking.","Clear communication, good cooperation.",satisfaction,happiness,mild
1900-01-01 00:32:27.480000,1900-01-01 00:32:29.480000,"Ja, ik geloof het wel.","Yes, I think so.",uncertainty,neutral,mild
1900-01-01 00:32:29.480000,1900-01-01 00:32:32.480000,"Jullie beginnen in vorm te raken, heb ik het idee.","You are starting to get in shape, I think.",optimism,happiness,mild
1900-01-01 00:32:32.480000,1900-01-01 00:32:34.480000,We hebben het wel nodig ook.,We really need it too.,need,neutral,mild
1900-01-01 00:32:34.480000,1900-01-01 00:32:37.480000,"Het komt ook goed van pas, want morgen draait ook alles...","It also comes in handy, because tomorrow everything is happening too...",expectation,neutral,mild
1900-01-01 00:32:37.480000,1900-01-01 00:32:40.480000,om goede samenwerking en heldere communicatie.,for good cooperation and clear communication.,hope,happiness,mild
1900-01-01 00:32:40.480000,1900-01-01 00:32:42.480000,Tot morgen.,See you tomorrow.,expectation,neutral,neutral
1900-01-01 00:32:42.480000,1900-01-01 00:32:44.480000,Goedemorgen.,Good morning.,calm,neutral,neutral
1900-01-01 00:32:49.480000,1900-01-01 00:32:52.480000,Ik vind het een hele mooie buurt.,I think it's a very beautiful neighborhood.,appreciation,happiness,mild
1900-01-01 00:32:52.480000,1900-01-01 00:32:54.480000,2014.,2014.,neutrality,neutral,neutral
1900-01-01 00:32:55.480000,1900-01-01 00:32:57.480000,We zitten sinds kort in een appartement.,We have recently moved into an apartment.,adjustment,neutral,neutral
1900-01-01 00:32:57.480000,1900-01-01 00:33:01.480000,Dat is toch anders dan een hotel. We zijn een soort gezin geworden.,That is different from a hotel. We have become a kind of family.,closeness,happiness,moderate
1900-01-01 00:33:04.480000,1900-01-01 00:33:06.480000,Ik moet wel gelijk eerlijk zeggen...,I must be honest right away...,confession,neutral,mild
1900-01-01 00:33:06.480000,1900-01-01 00:33:10.480000,dat ik tot nu toe de huiselijke taakjes vredelijk weet te ontwijken.,that so far I have been able to peacefully avoid the household chores.,contentment,happiness,mild
1900-01-01 00:33:10.480000,1900-01-01 00:33:13.480000,"Mevrouw Narens, mag ik jullie proosten?","Mrs. Narens, may I toast you all?",politeness,neutral,neutral
1900-01-01 00:33:13.480000,1900-01-01 00:33:16.480000,Het is heel onwerkelijk om hier met z'n allen te zitten.,It is very surreal to be sitting here with all of us.,surrealness,surprise,moderate
1900-01-01 00:33:16.480000,1900-01-01 00:33:19.480000,"We zitten ook op een soort filmlocatie, lijkt wel soms.","We are also on a kind of film location, it seems sometimes.",curiosity,surprise,mild
1900-01-01 00:33:19.480000,1900-01-01 00:33:21.480000,Klaas. Ik schrik het in.,Klaas. I get startled by it.,startlement,surprise,moderate
1900-01-01 00:33:21.480000,1900-01-01 00:33:23.480000,"Ja, ik zit in m'n knolletuin.","Yes, I'm sitting in my vegetable garden.",contentment,happiness,mild
1900-01-01 00:33:28.480000,1900-01-01 00:33:31.480000,Al het geld was opgerold en ik vind dat niet netjes.,All the money was rolled up and I don't think that's proper.,disapproval,disgust,mild
1900-01-01 00:33:31.480000,1900-01-01 00:33:34.480000,"Je moet geld natuurlijk, zeker als je ervoor moet passen...","You need money of course, especially if you have to watch out for it...",resignation,sadness,mild
1900-01-01 00:33:34.480000,1900-01-01 00:33:36.480000,moet je dat een beetje netjes behandelen.,you should treat that a bit nicely.,consideration,neutral,mild
1900-01-01 00:33:36.480000,1900-01-01 00:33:40.480000,Dus ik heb het eerst laten drogen en toen heb ik het gestreken.,So I let it dry first and then I ironed it.,matter-of-factness,neutral,neutral
1900-01-01 00:33:40.480000,1900-01-01 00:33:43.480000,En de penningmeester die met kartonnen enveloppen werkt...,And the treasurer who works with cardboard envelopes...,amusement,happiness,mild
1900-01-01 00:33:43.480000,1900-01-01 00:33:46.480000,is natuurlijk een penningmeester van helemaal niks.,is of course a treasurer of absolutely nothing.,contempt,disgust,moderate
1900-01-01 00:33:46.480000,1900-01-01 00:33:50.480000,"Dus dit is hem, de zwarte, nepledere penningmeesteressen-portefeuille.","So this is it, the black, fake leather treasurer's wallet.",presentation,neutral,neutral
1900-01-01 00:33:50.480000,1900-01-01 00:33:53.480000,En ik ga er ook mee onder de douche en ik ga er mee slapen.,And I also take it with me into the shower and I sleep with it.,attachment,happiness,mild
1900-01-01 00:33:53.480000,1900-01-01 00:33:56.480000,"Want niemand, niemand, niemand komt aan deze centen.","Because nobody, nobody, nobody touches this money.",possessiveness,anger,moderate
1900-01-01 00:33:56.480000,1900-01-01 00:33:58.480000,Helemaal niemand.,Absolutely no one.,isolation,sadness,moderate
1900-01-01 00:34:04.480000,1900-01-01 00:34:10.480000,MUZIEK,MUSIC,neutrality,neutral,neutral
1900-01-01 00:34:20.480000,1900-01-01 00:34:22.480000,We kwamen aan bij een prachtige brug.,We arrived at a beautiful bridge.,admiration,happiness,mild
1900-01-01 00:34:22.480000,1900-01-01 00:34:26.480000,"Het was een wandelbrug, een loopbrug, maar echt gigantisch lang.","It was a footbridge, a walkway, but really gigantically long.",awe,surprise,moderate
1900-01-01 00:34:26.480000,1900-01-01 00:34:31.480000,"Ja, daar liepen allemaal mensen gezellig met schattige kindjes en gezinnen...","Yes, there were all kinds of people walking around cheerfully with cute children and families...",warmth,happiness,mild
1900-01-01 00:34:31.480000,1900-01-01 00:34:33.480000,te wandelen naar een eiland.,to walk to an island.,curiosity,neutral,neutral
1900-01-01 00:34:33.480000,1900-01-01 00:34:35.480000,"En met tassen, met lekker drinken.","And with bags, with nice drinks.",contentment,happiness,mild
1900-01-01 00:34:35.480000,1900-01-01 00:34:39.480000,Het leek me echt zo'n heerlijke plek waar je als je in dat stadje woont...,"It really seemed to me like such a lovely place where, if you lived in that little town...",longing,happiness,mild
1900-01-01 00:34:39.480000,1900-01-01 00:34:42.480000,dan s'avonds gaat keuren en romantische afspraakjes hebt en zo.,then in the evenings you go judging and have romantic dates and such.,affection,happiness,mild
1900-01-01 00:34:42.480000,1900-01-01 00:34:45.480000,"Nou ja, gewoon een prachtig plaatje.","Well, just a beautiful picture.",admiration,happiness,mild
1900-01-01 00:34:45.480000,1900-01-01 00:34:47.480000,En toen volgde de opdracht.,And then the assignment followed.,expectation,neutral,neutral
1900-01-01 00:34:47.480000,1900-01-01 00:34:48.480000,Goedemiddag.,Good afternoon.,politeness,neutral,neutral
1900-01-01 00:34:48.480000,1900-01-01 00:34:51.480000,Dit wordt de brug naar nergens genoemd...,This is called the bridge to nowhere...,resignation,sadness,mild
1900-01-01 00:34:51.480000,1900-01-01 00:34:54.480000,door de lokale bevolking van Samana.,by the local population of Samana.,neutrality,neutral,neutral
1900-01-01 00:34:54.480000,1900-01-01 00:34:57.480000,U gaat zometeen verspreid op deze brug staan.,You are going to stand spread out on this bridge in a moment.,instruction,neutral,neutral
1900-01-01 00:34:57.480000,1900-01-01 00:35:02.480000,Aan het begin en helemaal aan het einde vinden jullie een verhaal.,At the beginning and all the way at the end you will find a story.,anticipation,neutral,mild
1900-01-01 00:35:03.480000,1900-01-01 00:35:05.480000,MUZIEK.,MUSIC.,neutrality,neutral,neutral
1900-01-01 00:35:05.480000,1900-01-01 00:35:11.480000,"En misschien raden jullie het al, die verhalen moeten jullie van plek laten wisselen.","And maybe you already guessed it, you have to make those stories switch places.",expectation,surprise,mild
1900-01-01 00:35:11.480000,1900-01-01 00:35:16.480000,Dus het verhaal van het begin moet naar het einde en het verhaal van het einde moet naar het begin.,So the story from the beginning must go to the end and the story from the end must go to the beginning.,contemplation,neutral,neutral
1900-01-01 00:35:16.480000,1900-01-01 00:35:18.480000,Dat doen jullie in estafette-vorm.,You do that in relay form.,instruction,neutral,neutral
1900-01-01 00:35:18.480000,1900-01-01 00:35:23.480000,Dat betekent dat je alleen met de persoon direct voor of direct achter je mag communiceren.,That means you may only communicate with the person directly in front of or directly behind you.,restriction,neutral,neutral
1900-01-01 00:35:23.480000,1900-01-01 00:35:25.480000,Succes!,Success!,triumph,happiness,moderate
1900-01-01 00:35:26.480000,1900-01-01 00:35:30.480000,Alle kandidaten stonden op vaste posten op de brug...,All the candidates stood at fixed posts on the bridge...,expectation,neutral,neutral
1900-01-01 00:35:30.480000,1900-01-01 00:35:33.480000,en moesten die twee verhalen doorgeven aan elkaar.,and had to pass those two stories on to each other.,obligation,neutral,neutral
1900-01-01 00:35:33.480000,1900-01-01 00:35:37.480000,Dus we hadden allemaal een gedeelte van de brug waar we mochten bewegen...,So we each had a part of the bridge where we were allowed to move...,reminiscence,neutral,neutral
1900-01-01 00:35:37.480000,1900-01-01 00:35:41.480000,"maar we mochten niet buiten ons vak komen, om het zo maar te zeggen.","but we were not allowed to step outside our field, so to speak.",restriction,sadness,mild
1900-01-01 00:35:41.480000,1900-01-01 00:35:45.480000,Wij moesten mondelings zorgen dat het verhaal van de linkerkant...,We had to make sure orally that the story from the left side...,uncertainty,neutral,neutral
1900-01-01 00:35:45.480000,1900-01-01 00:35:48.480000,rechts op het bord goed uitgeschreven werd en vice versa.,on the right side of the board it was written out correctly and vice versa.,objectivity,neutral,neutral
1900-01-01 00:35:50.480000,1900-01-01 00:35:53.480000,Meervoudige persoonlijkheidsstoornis is volgens de Vandalen...,Multiple personality disorder according to the Vandals...,curiosity,neutral,mild
1900-01-01 00:35:53.480000,1900-01-01 00:35:57.480000,met 38 letters het langste woord in de Nederlandse taal.,with 38 letters the longest word in the Dutch language.,curiosity,neutral,neutral
1900-01-01 00:35:57.480000,1900-01-01 00:35:59.480000,Meervoudigheid. Jezus.,Plurality. Jesus.,contemplation,neutral,neutral
1900-01-01 00:35:59.480000,1900-01-01 00:36:04.480000,"Ik wilde dolgraag het begin zijn, want taal is helemaal mijn ding.","I really wanted to be the beginning, because language is totally my thing.",enthusiasm,happiness,moderate
1900-01-01 00:36:04.480000,1900-01-01 00:36:07.480000,En voor de rest vind ik het ook gewoon fijn...,"And for the rest, I just like it too...",contentment,happiness,mild
1900-01-01 00:36:07.480000,1900-01-01 00:36:11.480000,om in ieder geval zelf de controle te hebben over wat we aan het doen zijn.,to at least have control ourselves over what we are doing.,determination,neutral,mild
1900-01-01 00:36:11.480000,1900-01-01 00:36:13.480000,Nederlandse taal. Oké.,Dutch language. Okay.,acceptance,neutral,neutral
1900-01-01 00:36:13.480000,1900-01-01 00:36:17.480000,Meervoudige persoonlijkheidsstoornis is volgens de Vandalen...,Multiple personality disorder according to the Vandals...,curiosity,neutral,mild
1900-01-01 00:36:17.480000,1900-01-01 00:36:21.480000,"Ik wilde heel graag op mijn bord staan, zodat ik het verhaal kon lezen...","I really wanted to be on my board, so I could read the story...",longing,sadness,moderate
1900-01-01 00:36:21.480000,1900-01-01 00:36:25.480000,dat ik het goed kon overbrengen om de volgende in de ketting goed te instrueren.,that I was able to convey it well in order to properly instruct the next person in the chain.,confidence,happiness,mild
1900-01-01 00:36:26.480000,1900-01-01 00:36:30.480000,"Ik zag de tekst en ik dacht, gelukkig, hij is niet zo lang.","I saw the text and I thought, luckily, it's not that long.",relief,happiness,mild
1900-01-01 00:36:30.480000,1900-01-01 00:36:33.480000,Het langste woord dat je met je linkerhand...,The longest word you can type with your left hand...,curiosity,neutral,mild
1900-01-01 00:36:33.480000,1900-01-01 00:36:38.480000,"aan de linkerkant van je toetsenbord kunt typen, is niet stewardess.",what you can type on the left side of your keyboard is not stewardess.,confusion,neutral,mild
1900-01-01 00:36:38.480000,1900-01-01 00:36:42.480000,Het langste woord dat je met je linkerhand...,The longest word you can type with your left hand...,curiosity,neutral,mild
1900-01-01 00:36:42.480000,1900-01-01 00:36:46.480000,"aan de linkerkant van het dashboard kunt typen, toetsenbord, kan typen...","on the left side of the dashboard you can type, keyboard, can type...",instruction,neutral,neutral
1900-01-01 00:36:46.480000,1900-01-01 00:36:48.480000,is niet stewardess.,is not a stewardess.,correction,neutral,neutral
1900-01-01 00:36:48.480000,1900-01-01 00:36:50.480000,Dit was eigenlijk wel de opdracht waar ik me een beetje...,This was actually the assignment where I felt a little...,hesitation,fear,mild
1900-01-01 00:36:50.480000,1900-01-01 00:36:52.480000,"Nou, zorg is een groot woord.","Well, 'concern' is a big word.",reservation,neutral,mild
1900-01-01 00:36:52.480000,1900-01-01 00:36:56.480000,"waarvan ik dacht, dit zou ik wel eens wat minder kunnen doen dan de andere.","of which I thought, I could perhaps do this a bit less than the others.",doubt,neutral,mild
1900-01-01 00:36:56.480000,1900-01-01 00:36:58.480000,Het langste woord dat je met je linkerhand...,The longest word you can type with your left hand...,curiosity,neutral,mild
1900-01-01 00:36:58.480000,1900-01-01 00:37:02.480000,"aan de linkerkant van het toetsenbord kunt typen, is niet stewardess.",what you can type on the left side of the keyboard is not stewardess.,confusion,neutral,neutral
1900-01-01 00:37:02.480000,1900-01-01 00:37:04.480000,Ja. Top.,Yes. Great.,satisfaction,happiness,mild
1900-01-01 00:37:04.480000,1900-01-01 00:37:08.480000,Meervoudige persoonlijkheidsstoornis is volgens de Vandalen...,Multiple personality disorder according to the Vandals...,curiosity,neutral,mild
1900-01-01 00:37:08.480000,1900-01-01 00:37:12.480000,met 38 letters het langste woord in de Nederlandse taal.,with 38 letters the longest word in the Dutch language.,curiosity,neutral,neutral
1900-01-01 00:37:12.480000,1900-01-01 00:37:14.480000,Meervoudige persoonlijkheidsstoornis...,Multiple personality disorder...,confusion,neutral,neutral
1900-01-01 00:37:14.480000,1900-01-01 00:37:18.480000,Meervoudige persoonlijkheidsstoornis is volgens de Vandalen...,Multiple personality disorder according to the Vandals...,curiosity,neutral,mild
1900-01-01 00:37:18.480000,1900-01-01 00:37:22.480000,met 38 letters het langste woord in de Nederlandse taal.,with 38 letters the longest word in the Dutch language.,curiosity,neutral,neutral
1900-01-01 00:37:24.640000,1900-01-01 00:37:28.620000,"Er zijn acteurs bij, er zijn presentatoren bij.","There are actors, there are presenters.",matter-of-factness,neutral,neutral
1900-01-01 00:37:28.640000,1900-01-01 00:37:33.620000,"Ja, als er iets moet lukken, is het het onthouden van tekst en het doorgeven.","Yes, if anything has to succeed, it's remembering text and passing it on.",confidence,happiness,mild
1900-01-01 00:37:33.640000,1900-01-01 00:37:34.640000,Bam!,Bam!,excitement,surprise,intense
1900-01-01 00:37:36.640000,1900-01-01 00:37:41.620000,"Het langste woord dat je met je linkerhand kan typen, is niet stuurbilis.",The longest word you can type with your left hand is not stuurbilis.,correction,neutral,neutral
1900-01-01 00:37:41.640000,1900-01-01 00:37:42.640000,Fuck you's.,Fuck you's.,hostility,anger,intense
